#BM MDM=OK*
#BM MSK=------------*
#BM TSS=OFF 16:00 ( 2q)  each 24h*
#BM TSM=NET 13:10 ( 1q)  each 01h*
#BM MES=0.33; ; V/m*
#BM IDN=490ZY30411;Nsts,AMB-8059-00; 2.29 11/22;490ZY30411;24.10.23;NET 13:10 ( 1q)  each 01h;OFF 16:00 ( 2q)  each 24h;------------;*
#BM MES=0.33; ; V/m*
#BM MDM=OK*
#BM SWI=OK*
#BM MDM=0*
#BM PRB=EP-1B-08:24.10.23; V/m:100.00:200.00:0.18:S*
Instrument time updated 10.47.12 - 26/03/24#BM PRB=EP-1B-08:24.10.23; V/m:100.00:200.00:0.18:S*
#BM EEM=OK*
Erasing Mobile Flash
#BM ERM=OK   40*
#BM *;
MES=0.90; ; ; ; V/m; 3.59V; $GPRMC,150005.000,A,1427.1085,S,05648.1412,W,6.80,89.41,260324,,,D*5B;;13.00;55.00;-56.00;30.44;58.33 -->26/03/24 11:00:06*;
MES=0.92; ; ; ; V/m; 3.59V; $GPRMC,150005.000,A,1427.1085,S,05648.1412,W,6.80,89.41,260324,,,D*5B;;28.00;-57.00;93.00;30.44;58.33 -->26/03/24 11:00:06*;
MES=1.04; ; ; ; V/m; 3.59V; $GPRMC,150006.000,A,1427.1089,S,05648.1391,W,8.09,110.27,260324,,,D*66;;-7.00;-18.00;5.00;30.44;58.33 -->26/03/24 11:00:06*;
MES=0.94; ; ; ; V/m; 3.59V; $GPRMC,150006.000,A,1427.1089,S,05648.1391,W,8.09,110.27,260324,,,D*66;;-39.00;-37.00;91.00;30.44;58.33 -->26/03/24 11:00:06*;
MES=0.78; ; ; ; V/m; 3.59V; $GPRMC,150006.000,A,1427.1089,S,05648.1391,W,8.09,110.27,260324,,,D*66;;-33.00;8.00;-40.00;30.44;58.33 -->26/03/24 11:00:07*;
MES=0.59; ; ; ; V/m; 3.59V; $GPRMC,150006.000,A,1427.1089,S,05648.1391,W,8.09,110.27,260324,,,D*66;;94.00;36.00;19.00;30.44;58.33 -->26/03/24 11:00:07*;
MES=0.41; ; ; ; V/m; 3.59V; $GPRMC,150007.000,A,1427.1101,S,05648.1368,W,9.43,121.12,260324,,,D*6B;;-113.00;-3.00;-11.00;30.44;58.33 -->26/03/24 11:00:07*;
MES=0.38; ; ; ; V/m; 3.59V; $GPRMC,150007.000,A,1427.1101,S,05648.1368,W,9.43,121.12,260324,,,D*6B;;107.00;55.00;-13.00;30.44;58.33 -->26/03/24 11:00:07*;
MES=0.24; ; ; ; V/m; 3.59V; $GPRMC,150007.000,A,1427.1101,S,05648.1368,W,9.43,121.12,260324,,,D*6B;;-40.00;-38.00;40.00;30.44;58.33 -->26/03/24 11:00:08*;
MES=0.24; ; ; ; V/m; 3.59V; $GPRMC,150008.000,A,1427.1115,S,05648.1343,W,10.68,120.18,260324,,,D*52;;-8.00;-8.00;-14.00;30.44;58.33 -->26/03/24 11:00:08*;
MES=0.25; ; ; ; V/m; 3.59V; $GPRMC,150008.000,A,1427.1115,S,05648.1343,W,10.68,120.18,260324,,,D*52;;-18.00;-40.00;-2.00;30.44;58.33 -->26/03/24 11:00:08*;
MES=0.30; ; ; ; V/m; 3.59V; $GPRMC,150008.000,A,1427.1115,S,05648.1343,W,10.68,120.18,260324,,,D*52;;38.00;76.00;-34.00;30.44;58.33 -->26/03/24 11:00:09*;
MES=0.32; ; ; ; V/m; 3.59V; $GPRMC,150008.000,A,1427.1115,S,05648.1343,W,10.68,120.18,260324,,,D*52;;-1.00;-84.00;12.00;30.44;58.33 -->26/03/24 11:00:09*;
MES=0.35; ; ; ; V/m; 3.59V; $GPRMC,150009.000,A,1427.1129,S,05648.1314,W,11.10,113.04,260324,,,D*5D;;27.00;14.00;10.00;30.44;58.33 -->26/03/24 11:00:09*;
MES=0.39; ; ; ; V/m; 3.59V; $GPRMC,150009.000,A,1427.1129,S,05648.1314,W,11.10,113.04,260324,,,D*5D;;-46.00;52.00;26.00;30.44;58.33 -->26/03/24 11:00:09*;
MES=0.41; ; ; ; V/m; 3.59V; $GPRMC,150009.000,A,1427.1129,S,05648.1314,W,11.10,113.04,260324,,,D*5D;;43.00;47.00;-81.00;30.44;58.33 -->26/03/24 11:00:10*;
MES=0.56; ; ; ; V/m; 3.59V; $GPRMC,150009.000,A,1427.1129,S,05648.1314,W,11.10,113.04,260324,,,D*5D;;-38.00;-19.00;56.00;30.44;58.33 -->26/03/24 11:00:10*;
MES=0.67; ; ; ; V/m; 3.59V; $GPRMC,150010.000,A,1427.1140,S,05648.1283,W,11.11,108.04,260324,,,D*5E;;-13.00;-99.00;64.00;30.44;58.33 -->26/03/24 11:00:10*;
MES=0.88; ; ; ; V/m; 3.59V; $GPRMC,150010.000,A,1427.1140,S,05648.1283,W,11.11,108.04,260324,,,D*5E;;-29.00;110.00;-91.00;30.44;58.33 -->26/03/24 11:00:10*;
MES=1.00; ; ; ; V/m; 3.59V; $GPRMC,150010.000,A,1427.1140,S,05648.1283,W,11.11,108.04,260324,,,D*5E;;10.00;-48.00;69.00;30.44;58.33 -->26/03/24 11:00:11*;
MES=0.88; ; ; ; V/m; 3.59V; $GPRMC,150011.000,A,1427.1150,S,05648.1252,W,11.11,107.29,260324,,,D*52;;18.00;13.00;-56.00;30.44;58.33 -->26/03/24 11:00:11*;
MES=0.79; ; ; ; V/m; 3.59V; $GPRMC,150011.000,A,1427.1150,S,05648.1252,W,11.11,107.29,260324,,,D*52;;64.00;-5.00;27.00;30.44;58.33 -->26/03/24 11:00:11*;
MES=0.70; ; ; ; V/m; 3.59V; $GPRMC,150011.000,A,1427.1150,S,05648.1252,W,11.11,107.29,260324,,,D*52;;-71.00;6.00;34.00;30.44;58.33 -->26/03/24 11:00:11*;
MES=0.69; ; ; ; V/m; 3.59V; $GPRMC,150011.000,A,1427.1150,S,05648.1252,W,11.11,107.29,260324,,,D*52;;25.00;42.00;-46.00;30.44;58.33 -->26/03/24 11:00:12*;
MES=0.69; ; ; ; V/m; 3.59V; $GPRMC,150012.000,A,1427.1159,S,05648.1221,W,10.52,104.37,260324,,,D*56;;-69.00;11.00;58.00;30.44;58.33 -->26/03/24 11:00:12*;
MES=0.69; ; ; ; V/m; 3.59V; $GPRMC,150012.000,A,1427.1159,S,05648.1221,W,10.52,104.37,260324,,,D*56;;31.00;59.00;-43.00;30.44;58.33 -->26/03/24 11:00:12*;
MES=0.69; ; ; ; V/m; 3.59V; $GPRMC,150012.000,A,1427.1159,S,05648.1221,W,10.52,104.37,260324,,,D*56;;11.00;-101.00;82.00;30.44;58.33 -->26/03/24 11:00:13*;
MES=0.76; ; ; ; V/m; 3.59V; $GPRMC,150012.000,A,1427.1159,S,05648.1221,W,10.52,104.37,260324,,,D*56;;-9.00;21.00;-46.00;30.44;58.33 -->26/03/24 11:00:13*;
MES=0.76; ; ; ; V/m; 3.59V; $GPRMC,150013.000,A,1427.1166,S,05648.1193,W,9.55,102.19,260324,,,D*64;;45.00;-50.00;66.00;30.44;58.33 -->26/03/24 11:00:13*;
MES=0.98; ; ; ; V/m; 3.59V; $GPRMC,150013.000,A,1427.1166,S,05648.1193,W,9.55,102.19,260324,,,D*64;;-36.00;107.00;-63.00;30.44;58.33 -->26/03/24 11:00:13*;
MES=0.98; ; ; ; V/m; 3.59V; $GPRMC,150013.000,A,1427.1166,S,05648.1193,W,9.55,102.19,260324,,,D*64;;-9.00;17.00;-83.00;30.44;58.33 -->26/03/24 11:00:14*;
MES=1.16; ; ; ; V/m; 3.59V; $GPRMC,150014.000,A,1427.1169,S,05648.1169,W,6.93,96.83,260324,,,D*53;;25.00;-68.00;40.00;30.44;58.33 -->26/03/24 11:00:14*;
MES=1.20; ; ; ; V/m; 3.59V; $GPRMC,150014.000,A,1427.1169,S,05648.1169,W,6.93,96.83,260324,,,D*53;;-36.00;23.00;-109.00;30.44;58.33 -->26/03/24 11:00:14*;
MES=1.01; ; ; ; V/m; 3.59V; $GPRMC,150014.000,A,1427.1169,S,05648.1169,W,6.93,96.83,260324,,,D*53;;43.00;-99.00;135.00;30.44;58.33 -->26/03/24 11:00:14*;
MES=1.01; ; ; ; V/m; 3.59V; $GPRMC,150014.000,A,1427.1169,S,05648.1169,W,6.93,96.83,260324,,,D*53;;-21.00;46.00;-94.00;30.44;58.33 -->26/03/24 11:00:15*;
MES=0.97; ; ; ; V/m; 3.59V; $GPRMC,150015.000,A,1427.1170,S,05648.1153,W,3.55,79.54,260324,,,D*57;;55.00;-26.00;132.00;30.44;58.33 -->26/03/24 11:00:15*;
MES=0.97; ; ; ; V/m; 3.59V; $GPRMC,150015.000,A,1427.1170,S,05648.1153,W,3.55,79.54,260324,,,D*57;;-34.00;-21.00;-54.00;30.44;58.33 -->26/03/24 11:00:15*;
MES=1.11; ; ; ; V/m; 3.59V; $GPRMC,150015.000,A,1427.1170,S,05648.1153,W,3.55,79.54,260324,,,D*57;;-23.00;1.00;-69.00;30.44;58.33 -->26/03/24 11:00:16*;
MES=1.37; ; ; ; V/m; 3.59V; $GPRMC,150015.000,A,1427.1170,S,05648.1153,W,3.55,79.54,260324,,,D*57;;-10.00;-34.00;47.00;30.44;58.33 -->26/03/24 11:00:16*;
MES=1.39; ; ; ; V/m; 3.59V; $GPRMC,150016.000,A,1427.1167,S,05648.1145,W,2.35,58.96,260324,,,D*5F;;-10.00;75.00;-82.00;30.44;58.33 -->26/03/24 11:00:16*;
MES=1.37; ; ; ; V/m; 3.59V; $GPRMC,150016.000,A,1427.1167,S,05648.1145,W,2.35,58.96,260324,,,D*5F;;61.00;17.00;-54.00;30.44;58.33 -->26/03/24 11:00:16*;
MES=1.13; ; ; ; V/m; 3.59V; $GPRMC,150016.000,A,1427.1167,S,05648.1145,W,2.35,58.96,260324,,,D*5F;;-41.00;42.00;-15.00;30.44;58.33 -->26/03/24 11:00:17*;
MES=1.05; ; ; ; V/m; 3.59V; $GPRMC,150017.000,A,1427.1163,S,05648.1136,W,3.14,50.86,260324,,,D*55;;1.00;-114.00;176.00;30.44;58.33 -->26/03/24 11:00:17*;
MES=1.00; ; ; ; V/m; 3.59V; $GPRMC,150017.000,A,1427.1163,S,05648.1136,W,3.14,50.86,260324,,,D*55;;2.00;15.00;-44.00;30.44;58.33 -->26/03/24 11:00:17*;
MES=1.00; ; ; ; V/m; 3.59V; $GPRMC,150017.000,A,1427.1163,S,05648.1136,W,3.14,50.86,260324,,,D*55;;-17.00;42.00;-100.00;30.44;58.33 -->26/03/24 11:00:17*;
MES=0.97; ; ; ; V/m; 3.59V; $GPRMC,150017.000,A,1427.1163,S,05648.1136,W,3.14,50.86,260324,,,D*55;;37.00;-135.00;207.00;30.44;58.33 -->26/03/24 11:00:18*;
MES=0.82; ; ; ; V/m; 3.59V; $GPRMC,150018.000,A,1427.1155,S,05648.1127,W,5.03,42.05,260324,,,D*57;;-48.00;145.00;-149.00;30.44;58.33 -->26/03/24 11:00:18*;
MES=0.81; ; ; ; V/m; 3.59V; $GPRMC,150018.000,A,1427.1155,S,05648.1127,W,5.03,42.05,260324,,,D*57;;43.00;-93.00;-5.00;30.44;58.33 -->26/03/24 11:00:18*;
MES=0.81; ; ; ; V/m; 3.59V; $GPRMC,150018.000,A,1427.1155,S,05648.1127,W,5.03,42.05,260324,,,D*57;;-20.00;5.00;4.00;30.44;58.33 -->26/03/24 11:00:19*;
MES=0.85; ; ; ; V/m; 3.59V; $GPRMC,150018.000,A,1427.1155,S,05648.1127,W,5.03,42.05,260324,,,D*57;;35.00;-39.00;52.00;30.44;58.33 -->26/03/24 11:00:19*;
MES=0.94; ; ; ; V/m; 3.59V; $GPRMC,150019.000,A,1427.1141,S,05648.1118,W,6.82,26.83,260324,,,D*59;;21.00;-61.00;-4.00;30.44;58.33 -->26/03/24 11:00:19*;
MES=0.99; ; ; ; V/m; 3.59V; $GPRMC,150019.000,A,1427.1141,S,05648.1118,W,6.82,26.83,260324,,,D*59;;-31.00;34.00;25.00;30.44;58.33 -->26/03/24 11:00:19*;
MES=0.97; ; ; ; V/m; 3.59V; $GPRMC,150019.000,A,1427.1141,S,05648.1118,W,6.82,26.83,260324,,,D*59;;-7.00;78.00;-26.00;30.44;58.33 -->26/03/24 11:00:20*;
MES=0.94; ; ; ; V/m; 3.59V; $GPRMC,150020.000,A,1427.1119,S,05648.1111,W,8.91,12.30,260324,,,D*54;;-56.00;-23.00;30.00;30.44;58.33 -->26/03/24 11:00:20*;
MES=0.94; ; ; ; V/m; 3.59V; $GPRMC,150020.000,A,1427.1119,S,05648.1111,W,8.91,12.30,260324,,,D*54;;73.00;-7.00;-70.00;30.44;58.33 -->26/03/24 11:00:20*;
MES=1.01; ; ; ; V/m; 3.59V; $GPRMC,150020.000,A,1427.1119,S,05648.1111,W,8.91,12.30,260324,,,D*54;;-15.00;46.00;43.00;30.44;58.33 -->26/03/24 11:00:20*;
MES=0.90; ; ; ; V/m; 3.59V; $GPRMC,150020.000,A,1427.1119,S,05648.1111,W,8.91,12.30,260324,,,D*54;;-5.00;15.00;-14.00;30.44;58.33 -->26/03/24 11:00:21*;
MES=0.78; ; ; ; V/m; 3.59V; $GPRMC,150021.000,A,1427.1091,S,05648.1109,W,10.80,359.77,260324,,,D*5B;;26.00;-11.00;34.00;30.44;58.33 -->26/03/24 11:00:21*;
MES=0.65; ; ; ; V/m; 3.59V; $GPRMC,150021.000,A,1427.1091,S,05648.1109,W,10.80,359.77,260324,,,D*5B;;-50.00;32.00;-175.00;30.44;58.33 -->26/03/24 11:00:21*;
MES=0.45; ; ; ; V/m; 3.59V; $GPRMC,150021.000,A,1427.1091,S,05648.1109,W,10.80,359.77,260324,,,D*5B;;75.00;17.00;199.00;30.44;58.33 -->26/03/24 11:00:22*;
MES=0.45; ; ; ; V/m; 3.59V; $GPRMC,150021.000,A,1427.1091,S,05648.1109,W,10.80,359.77,260324,,,D*5B;;-24.00;-9.00;95.00;30.44;58.33 -->26/03/24 11:00:22*;
MES=0.55; ; ; ; V/m; 3.59V; $GPRMC,150022.000,A,1427.1060,S,05648.1110,W,11.44,357.55,260324,,,D*59;;44.00;-108.00;-187.00;30.44;58.33 -->26/03/24 11:00:22*;
MES=0.47; ; ; ; V/m; 3.59V; $GPRMC,150022.000,A,1427.1060,S,05648.1110,W,11.44,357.55,260324,,,D*59;;-148.00;142.00;7.00;30.44;58.33 -->26/03/24 11:00:22*;
MES=0.45; ; ; ; V/m; 3.59V; $GPRMC,150022.000,A,1427.1060,S,05648.1110,W,11.44,357.55,260324,,,D*59;;155.00;-55.00;-81.00;30.44;58.33 -->26/03/24 11:00:23*;
MES=0.45; ; ; ; V/m; 3.59V; $GPRMC,150022.000,A,1427.1060,S,05648.1110,W,11.44,357.55,260324,,,D*59;;-98.00;-55.00;181.00;30.44;58.33 -->26/03/24 11:00:23*;
MES=0.48; ; ; ; V/m; 3.59V; $GPRMC,150023.000,A,1427.1025,S,05648.1111,W,12.68,358.69,260324,,,D*55;;2.00;127.00;-135.00;30.44;58.33 -->26/03/24 11:00:23*;
MES=0.58; ; ; ; V/m; 3.59V; $GPRMC,150023.000,A,1427.1025,S,05648.1111,W,12.68,358.69,260324,,,D*55;;-10.00;-137.00;106.00;30.44;58.33 -->26/03/24 11:00:23*;
MES=0.66; ; ; ; V/m; 3.59V; $GPRMC,150023.000,A,1427.1025,S,05648.1111,W,12.68,358.69,260324,,,D*55;;-16.00;7.00;13.00;30.44;58.33 -->26/03/24 11:00:24*;
MES=0.76; ; ; ; V/m; 3.59V; $GPRMC,150024.000,A,1427.0988,S,05648.1110,W,13.15,2.43,260324,,,D*53;;66.00;67.00;-75.00;30.44;58.33 -->26/03/24 11:00:24*;
MES=0.63; ; ; ; V/m; 3.59V; $GPRMC,150024.000,A,1427.0988,S,05648.1110,W,13.15,2.43,260324,,,D*53;;-35.00;89.00;-71.00;30.44;58.33 -->26/03/24 11:00:24*;
MES=0.63; ; ; ; V/m; 3.59V; $GPRMC,150024.000,A,1427.0988,S,05648.1110,W,13.15,2.43,260324,,,D*53;;18.00;-210.00;144.00;30.44;58.33 -->26/03/24 11:00:25*;
MES=0.67; ; ; ; V/m; 3.59V; $GPRMC,150024.000,A,1427.0988,S,05648.1110,W,13.15,2.43,260324,,,D*53;;-24.00;138.00;5.00;30.44;58.33 -->26/03/24 11:00:25*;
MES=0.71; ; ; ; V/m; 3.59V; $GPRMC,150025.000,A,1427.0950,S,05648.1110,W,13.76,2.91,260324,,,D*5D;;52.00;-35.00;-75.00;30.44;58.33 -->26/03/24 11:00:25*;
MES=0.72; ; ; ; V/m; 3.59V; $GPRMC,150025.000,A,1427.0950,S,05648.1110,W,13.76,2.91,260324,,,D*5D;;-92.00;5.00;-29.00;30.44;58.33 -->26/03/24 11:00:25*;
MES=0.72; ; ; ; V/m; 3.59V; $GPRMC,150025.000,A,1427.0950,S,05648.1110,W,13.76,2.91,260324,,,D*5D;;70.00;-15.00;116.00;30.44;58.33 -->26/03/24 11:00:26*;
MES=0.84; ; ; ; V/m; 3.59V; $GPRMC,150025.000,A,1427.0950,S,05648.1110,W,13.76,2.91,260324,,,D*5D;;-14.00;14.00;-99.00;30.44;58.33 -->26/03/24 11:00:26*;
MES=0.73; ; ; ; V/m; 3.59V; $GPRMC,150026.000,A,1427.0910,S,05648.1108,W,14.29,2.10,260324,,,D*57;;27.00;-2.00;48.00;30.44;58.33 -->26/03/24 11:00:26*;
MES=0.71; ; ; ; V/m; 3.59V; $GPRMC,150026.000,A,1427.0910,S,05648.1108,W,14.29,2.10,260324,,,D*57;;-17.00;0.00;0.00;30.44;58.33 -->26/03/24 11:00:26*;
MES=0.67; ; ; ; V/m; 3.59V; $GPRMC,150026.000,A,1427.0910,S,05648.1108,W,14.29,2.10,260324,,,D*57;;26.00;54.00;-49.00;30.44;58.33 -->26/03/24 11:00:27*;
MES=0.67; ; ; ; V/m; 3.59V; $GPRMC,150027.000,A,1427.0870,S,05648.1106,W,14.55,0.85,260324,,,D*5A;;-16.00;1.00;24.00;30.44;58.33 -->26/03/24 11:00:27*;
MES=0.72; ; ; ; V/m; 3.59V; $GPRMC,150027.000,A,1427.0870,S,05648.1106,W,14.55,0.85,260324,,,D*5A;;2.00;45.00;-29.00;30.44;58.33 -->26/03/24 11:00:27*;
MES=0.77; ; ; ; V/m; 3.59V; $GPRMC,150027.000,A,1427.0870,S,05648.1106,W,14.55,0.85,260324,,,D*5A;;-53.00;25.00;-17.00;30.44;58.33 -->26/03/24 11:00:27*;
MES=0.78; ; ; ; V/m; 3.59V; $GPRMC,150027.000,A,1427.0870,S,05648.1106,W,14.55,0.85,260324,,,D*5A;;74.00;-114.00;123.00;30.44;58.33 -->26/03/24 11:00:28*;
MES=0.78; ; ; ; V/m; 3.59V; $GPRMC,150028.000,A,1427.0830,S,05648.1106,W,13.80,0.22,260324,,,D*53;;-44.00;24.00;27.00;30.44;58.33 -->26/03/24 11:00:28*;
MES=0.70; ; ; ; V/m; 3.59V; $GPRMC,150028.000,A,1427.0830,S,05648.1106,W,13.80,0.22,260324,,,D*53;;-2.00;49.00;-68.00;30.44;58.33 -->26/03/24 11:00:28*;
MES=0.57; ; ; ; V/m; 3.59V; $GPRMC,150028.000,A,1427.0830,S,05648.1106,W,13.80,0.22,260324,,,D*53;;-5.00;24.00;23.00;30.44;58.33 -->26/03/24 11:00:29*;
MES=0.55; ; ; ; V/m; 3.59V; $GPRMC,150028.000,A,1427.0830,S,05648.1106,W,13.80,0.22,260324,,,D*53;;12.00;-35.00;36.00;30.44;58.33 -->26/03/24 11:00:29*;
MES=0.55; ; ; ; V/m; 3.59V; $GPRMC,150029.000,A,1427.0793,S,05648.1105,W,12.27,1.07,260324,,,D*5D;;-6.00;39.00;-55.00;30.44;58.33 -->26/03/24 11:00:29*;
MES=0.57; ; ; ; V/m; 3.59V; $GPRMC,150029.000,A,1427.0793,S,05648.1105,W,12.27,1.07,260324,,,D*5D;;-10.00;-32.00;67.00;30.44;58.33 -->26/03/24 11:00:29*;
MES=0.60; ; ; ; V/m; 3.59V; $GPRMC,150029.000,A,1427.0793,S,05648.1105,W,12.27,1.07,260324,,,D*5D;;1.00;-16.00;-52.00;30.44;58.33 -->26/03/24 11:00:30*;
MES=0.69; ; ; ; V/m; 3.59V; $GPRMC,150030.000,A,1427.0762,S,05648.1105,W,9.64,2.22,260324,,,D*62;;13.00;74.00;-19.00;30.44;58.33 -->26/03/24 11:00:30*;
MES=0.72; ; ; ; V/m; 3.59V; $GPRMC,150030.000,A,1427.0762,S,05648.1105,W,9.64,2.22,260324,,,D*62;;-11.00;-60.00;70.00;30.44;58.33 -->26/03/24 11:00:30*;
MES=0.69; ; ; ; V/m; 3.59V; $GPRMC,150030.000,A,1427.0762,S,05648.1105,W,9.64,2.22,260324,,,D*62;;-2.00;22.00;-22.00;30.44;58.33 -->26/03/24 11:00:30*;
MES=0.57; ; ; ; V/m; 3.59V; $GPRMC,150030.000,A,1427.0762,S,05648.1105,W,9.64,2.22,260324,,,D*62;;30.00;-50.00;-48.00;30.44;58.33 -->26/03/24 11:00:31*;
MES=0.57; ; ; ; V/m; 3.59V; $GPRMC,150031.000,A,1427.0740,S,05648.1103,W,6.64,2.50,260324,,,D*6F;;-17.00;3.00;-7.00;30.44;58.33 -->26/03/24 11:00:31*;
MES=0.57; ; ; ; V/m; 3.59V; $GPRMC,150031.000,A,1427.0740,S,05648.1103,W,6.64,2.50,260324,,,D*6F;;-6.00;10.00;-36.00;30.44;58.33 -->26/03/24 11:00:31*;
MES=0.68; ; ; ; V/m; 3.59V; $GPRMC,150031.000,A,1427.0740,S,05648.1103,W,6.64,2.50,260324,,,D*6F;;16.00;-30.00;0.00;30.44;58.33 -->26/03/24 11:00:32*;
MES=0.58; ; ; ; V/m; 3.59V; $GPRMC,150031.000,A,1427.0740,S,05648.1103,W,6.64,2.50,260324,,,D*6F;;9.00;12.00;10.00;30.44;58.33 -->26/03/24 11:00:32*;
MES=0.55; ; ; ; V/m; 3.59V; $GPRMC,150032.000,A,1427.0725,S,05648.1103,W,3.87,1.64,260324,,,D*63;;-26.00;-12.00;-41.00;30.44;58.33 -->26/03/24 11:00:32*;
MES=0.50; ; ; ; V/m; 3.59V; $GPRMC,150032.000,A,1427.0725,S,05648.1103,W,3.87,1.64,260324,,,D*63;;41.00;-41.00;-10.00;30.44;58.33 -->26/03/24 11:00:32*;
MES=0.48; ; ; ; V/m; 3.59V; $GPRMC,150032.000,A,1427.0725,S,05648.1103,W,3.87,1.64,260324,,,D*63;;-47.00;7.00;-6.00;30.44;58.33 -->26/03/24 11:00:33*;
MES=0.48; ; ; ; V/m; 3.59V; $GPRMC,150033.000,A,1427.0715,S,05648.1103,W,3.40,1.97,260324,,,D*66;;41.00;-42.00;18.00;30.44;58.33 -->26/03/24 11:00:33*;
MES=0.48; ; ; ; V/m; 3.59V; $GPRMC,150033.000,A,1427.0715,S,05648.1103,W,3.40,1.97,260324,,,D*66;;-46.00;34.00;-25.00;30.44;58.33 -->26/03/24 11:00:33*;
MES=0.45; ; ; ; V/m; 3.59V; $GPRMC,150033.000,A,1427.0715,S,05648.1103,W,3.40,1.97,260324,,,D*66;;12.00;-21.00;31.00;30.44;58.33 -->26/03/24 11:00:33*;
MES=0.43; ; ; ; V/m; 3.59V; $GPRMC,150033.000,A,1427.0715,S,05648.1103,W,3.40,1.97,260324,,,D*66;;-2.00;5.00;-6.00;30.44;58.33 -->26/03/24 11:00:34*;
MES=0.38; ; ; ; V/m; 3.59V; $GPRMC,150034.000,A,1427.0704,S,05648.1102,W,4.63,2.29,260324,,,D*60;;-5.00;46.00;-24.00;30.44;58.33 -->26/03/24 11:00:34*;
MES=0.38; ; ; ; V/m; 3.59V; $GPRMC,150034.000,A,1427.0704,S,05648.1102,W,4.63,2.29,260324,,,D*60;;0.00;3.00;24.00;30.44;58.33 -->26/03/24 11:00:34*;
MES=0.38; ; ; ; V/m; 3.59V; $GPRMC,150034.000,A,1427.0704,S,05648.1102,W,4.63,2.29,260324,,,D*60;;7.00;-27.00;70.00;30.44;58.33 -->26/03/24 11:00:35*;
MES=0.46; ; ; ; V/m; 3.59V; $GPRMC,150034.000,A,1427.0704,S,05648.1102,W,4.63,2.29,260324,,,D*60;;3.00;124.00;-142.00;30.44;58.33 -->26/03/24 11:00:35*;
MES=0.38; ; ; ; V/m; 3.59V; $GPRMC,150035.000,A,1427.0688,S,05648.1102,W,6.53,2.08,260324,,,D*66;;-3.00;-98.00;259.00;30.44;58.33 -->26/03/24 11:00:35*;
MES=0.38; ; ; ; V/m; 3.59V; $GPRMC,150035.000,A,1427.0688,S,05648.1102,W,6.53,2.08,260324,,,D*66;;-24.00;137.00;-161.00;30.44;58.33 -->26/03/24 11:00:35*;
MES=0.36; ; ; ; V/m; 3.59V; $GPRMC,150035.000,A,1427.0688,S,05648.1102,W,6.53,2.08,260324,,,D*66;;39.00;-1.00;-36.00;30.44;58.33 -->26/03/24 11:00:36*;
MES=0.32; ; ; ; V/m; 3.59V; $GPRMC,150035.000,A,1427.0688,S,05648.1102,W,6.53,2.08,260324,,,D*66;;40.00;-135.00;192.00;30.44;58.33 -->26/03/24 11:00:36*;
MES=0.32; ; ; ; V/m; 3.59V; $GPRMC,150036.000,A,1427.0669,S,05648.1101,W,7.36,1.53,260324,,,D*66;;-109.00;-77.00;-170.00;30.44;58.33 -->26/03/24 11:00:36*;
MES=0.30; ; ; ; V/m; 3.59V; $GPRMC,150036.000,A,1427.0669,S,05648.1101,W,7.36,1.53,260324,,,D*66;;13.00;117.00;-14.00;30.44;58.33 -->26/03/24 11:00:36*;
MES=0.30; ; ; ; V/m; 3.59V; $GPRMC,150036.000,A,1427.0669,S,05648.1101,W,7.36,1.53,260324,,,D*66;;219.00;-206.00;-37.00;30.44;58.33 -->26/03/24 11:00:37*;
MES=0.32; ; ; ; V/m; 3.59V; $GPRMC,150037.000,A,1427.0650,S,05648.1100,W,5.82,359.18,260324,,,D*60;;-199.00;141.00;26.00;30.44;58.33 -->26/03/24 11:00:37*;
MES=0.33; ; ; ; V/m; 3.59V; $GPRMC,150037.000,A,1427.0650,S,05648.1100,W,5.82,359.18,260324,,,D*60;;47.00;2.00;-27.00;30.44;58.33 -->26/03/24 11:00:37*;
MES=0.26; ; ; ; V/m; 3.59V; $GPRMC,150037.000,A,1427.0650,S,05648.1100,W,5.82,359.18,260324,,,D*60;;-24.00;-50.00;71.00;30.44;58.33 -->26/03/24 11:00:38*;
MES=0.26; ; ; ; V/m; 3.59V; $GPRMC,150037.000,A,1427.0650,S,05648.1100,W,5.82,359.18,260324,,,D*60;;-13.00;32.00;-62.00;30.44;58.33 -->26/03/24 11:00:38*;
MES=0.28; ; ; ; V/m; 3.59V; $GPRMC,150038.000,A,1427.0634,S,05648.1100,W,6.08,359.56,260324,,,D*66;;23.00;13.00;43.00;30.44;58.33 -->26/03/24 11:00:38*;
MES=0.24; ; ; ; V/m; 3.59V; $GPRMC,150038.000,A,1427.0634,S,05648.1100,W,6.08,359.56,260324,,,D*66;;11.00;-28.00;5.00;30.44;58.33 -->26/03/24 11:00:38*;
MES=0.24; ; ; ; V/m; 3.59V; $GPRMC,150038.000,A,1427.0634,S,05648.1100,W,6.08,359.56,260324,,,D*66;;-29.00;2.00;-29.00;30.44;58.33 -->26/03/24 11:00:39*;
MES=0.26; ; ; ; V/m; 3.59V; $GPRMC,150038.000,A,1427.0634,S,05648.1100,W,6.08,359.56,260324,,,D*66;;29.00;141.00;-63.00;30.44;58.33 -->26/03/24 11:00:39*;
MES=0.33; ; ; ; V/m; 3.59V; $GPRMC,150039.000,A,1427.0614,S,05648.1100,W,7.79,358.51,260324,,,D*64;;-10.00;-143.00;46.00;30.44;58.33 -->26/03/24 11:00:39*;
