ID;Unidade regional;UF;Município;Serviço;N° Fistel;N° da Estacao;Latitude da Estação;Longitude da Estação
897;GR03;PR;Toledo;Especial de Supervisão e Controle/Terceiros;50409388882;698131460;-24,739313;-53,70546
898;GR03;PR;Toledo;Especial de Supervisão e Controle/Terceiros;50409388882;698129814;-24,730862;-53,74596
899;GR03;PR;Toledo;Especial de Supervisão e Controle/Terceiros;50409388882;698129261;-24,722824;-53,732784
900;GR03;PR;Toledo;Especial de Supervisão e Controle/Terceiros;50409388882;698129210;-24,713015;-53,741817
901;GR03;PR;Toledo;Especial de Supervisão e Controle/Terceiros;50409388882;698129199;-24,711323;-53,74182
902;GR03;PR;Toledo;Limitado Privado;50417425295;1014731400;-24,737478;-53,570457
903;GR03;PR;Toledo;Limitado Privado;50417425295;1015148104;-24,631445;-53,876415
904;GR03;PR;Toledo;Limitado Privado;50412284006;1001253121;-24,76226;-53,74297
905;GR03;PR;Toledo;Limitado Privado;5030089748;1000187796;-24,736431;-53,73617
906;GR03;PR;Toledo;Limitado Privado;5030089748;1009161030;-24,736185;-53,73533
907;GR03;PR;Toledo;Limitado Privado;50402768000;688265979;-24,7125;-53,74167
908;GR03;PR;Toledo;Limitado Privado;1030052263;1558552;-24,713612;-53,743057
909;GR03;PR;Toledo;Limitado Privado;50417425295;1015286094;-24,713156;-53,8522
910;GR03;PR;Toledo;Limitado Privado;50403151635;688317499;-24,710833;-53,849167
911;GR04;MG;Confins;Radiodifusão Sonora em Freqüência Modulada;4008002502;322321832;-19,628334;-43,960278
912;GR04;MG;Confins;SERVIÇO MOVEL PESSOAL;50409428698;688727557;-19,6282;-43,9931
913;GR04;MG;Confins;SERVIÇO MOVEL PESSOAL;50409428698;689804334;-19,6282;-43,9931
914;GR04;MG;Confins;SERVIÇO MOVEL PESSOAL;50409146285;5489318;-19,6282;-43,9931
915;GR04;MG;Confins;SERVIÇO MOVEL PESSOAL;50409307637;687425859;-19,6282;-43,9931
916;GR04;MG;Governador Valadares;Radiodifusão Sonora em Freqüência Modulada;4030137806;322386918;-18,893333;-41,914722
917;GR04;MG;Governador Valadares;Radiodifusão Sonora em Freqüência Modulada;4008010351;322322596;-18,850277;-41,915
918;GR04;MG;Governador Valadares;Radiodifusão Comunitária;50400113007;700020721;-18,641945;-42,038887
919;GR04;MG;Governador Valadares;Radiodifusão Comunitária;50413110648;1008387263;-18,906666;-41,944443
920;GR04;MG;Governador Valadares;Radiodifusão Comunitária;50011853271;659061309;-18,8525;-41,93889
921;GR04;MG;Governador Valadares;SERVIÇO MOVEL PESSOAL;50409428698;1005603569;-18,85444;-41,94556
922;GR04;MG;Governador Valadares;SERVIÇO MOVEL PESSOAL;50409428698;396644350;-18,8545;-41,9555
923;GR04;MG;Governador Valadares;SERVIÇO MOVEL PESSOAL;50409428698;534578195;-18,8545;-41,9555
924;GR04;MG;Governador Valadares;SERVIÇO MOVEL PESSOAL;50409146285;355895919;-18,8545;-41,9555
925;GR04;MG;Governador Valadares;SERVIÇO MOVEL PESSOAL;50409307637;687232082;-18,8545;-41,9555
926;GR04;MG;Governador Valadares;Radioenlaces associados ao SCM;50405611137;1007380540;-18,86172;-41,96944
927;GR04;MG;Governador Valadares;Limitado Privado;50417179405;697800598;-18,861723;-41,969444
928;GR04;MG;Governador Valadares;DE TELEV. EM CIRCUITO FECHADO (RADIOENLACE);50401313301;687387574;-18,84361;-41,9025
929;GR04;MG;Governador Valadares;Limitado Privado;50401288943;1012581044;-18,883993;-41,948185
930;GR04;MG;Governador Valadares;Limitado Privado;50402659058;1014308566;-18,857073;-41,942642
931;GR04;MG;Governador Valadares;Limitado Privado;50417179405;697801713;-18,862282;-41,948444
932;GR04;MG;Governador Valadares;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;4020563888;3413659;-18,85;-41,948055
933;GR04;MG;Governador Valadares;Radioenlaces associados ao SCM;50405354223;1000868092;-18,85414;-41,94164
934;GR04;MG;Governador Valadares;Radioenlaces associados ao SCM;50412005484;1000891787;-18,873625;-41,957516
935;GR04;MG;Governador Valadares;Radioenlaces associados ao SCM;50414992920;1004454624;-18,855139;-41,946835
936;GR04;MG;Governador Valadares;Limitado Privado - Prestação a terceiros;50404763707;1006997170;-18,873888;-41,96361
937;GR04;MG;Itabira;Radiodifusão Sonora em Freqüência Modulada;4030138870;322387019;-19,629444;-43,256668
938;GR04;MG;Itabira;RETRANSMISSAO DE T.V.;50411683934;1000809584;-19,601336;-43,241726
939;GR04;MG;Itabira;RETRANSMISSAO DE T.V.;50411684230;1001032931;-19,601336;-43,241726
940;GR04;MG;Itabira;RETRANSMISSAO DE T.V.;50411684159;1000813409;-19,60111;-43,24222
941;GR04;MG;Itabira;RETRANSMISSAO DE T.V.;50412167549;1001644546;-19,61861;-43,240555
942;GR04;MG;Itabira;Radiodifusão Sonora em Freqüência Modulada;50011966556;323673058;-19,6;-43,233334
943;GR04;MG;Itabira;RETRANSMISSAO DE T.V.;50412234246;1001392989;-19,602222;-43,240555
944;GR04;MG;Itabira;RETRANSMISSAO DE T.V.;50411737104;1000690633;-19,6025;-43,240555
945;GR04;MG;Itabira;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409323241;699222192;-19,602222;-43,240833
946;GR04;MG;Itabira;Radiodifusão Comunitária;50406860050;1001095038;-19,592777;-43,198334
947;GR04;MG;Itabira;Radiodifusão Sonora em Freqüência Modulada;4030140505;322387191;-19,65;-43,24278
948;GR04;MG;Itabira;RETRANSMISSAO DE T.V.;4023514608;322381797;-19,619167;-43,226944
949;GR04;MG;Itabira;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50412126869;1001396020;-19,619167;-43,226944
950;GR04;MG;Itabira;Radiodifusão Sonora em Freqüência Modulada;4022887265;322376874;-19,612778;-43,2175
951;GR04;MG;Itajubá;Radiodifusão Sonora em Onda Média;4008000399;322321611;-22,411667;-45,44389
952;GR04;MG;Itajubá;Radiodifusão Sonora em Freqüência Modulada;4021050795;322376742;-22,449167;-45,399723
953;GR04;MG;Itajubá;RETRANSMISSAO DE T.V.;50411684825;1002934882;-22,436722;-45,447945
954;GR04;MG;Itajubá;Radiodifusão Sonora em Freqüência Modulada;50011885041;323673066;-22,436388;-45,448055
955;GR04;MG;Itajubá;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409667684;698217098;-22,436417;-45,44764
956;GR04;MG;Itajubá;RETRANSMISSAO DE T.V.;50411684744;1000839912;-22,436666;-45,448055
957;GR04;MG;Itajubá;RETRANSMISSAO DE T.V.;50400418100;323736696;-22,436666;-45,447777
958;GR04;MG;Itajubá;RETRANSMISSAO DE T.V.;50412312573;1002051620;-22,42824;-45,44591
959;GR04;MG;Itajubá;Radiodifusão Sonora em Freqüência Modulada;50400096900;688169112;-22,435;-45,453056
960;GR04;MG;Itajubá;RETRANSMISSAO DE T.V.;4030426158;322399726;-22,425556;-45,452778
961;GR04;MG;Itajubá;RETRANSMISSAO DE T.V.;50400361086;322377242;-22,425556;-45,452778
962;GR04;MG;Itajubá;RETRANSMISSAO DE T.V.;50411684310;1000839653;-22,425556;-45,452778
963;GR04;MG;Itajubá;Radiodifusão Sonora em Freqüência Modulada;4021050604;322376734;-22,422777;-45,4425
964;GR04;MG;Itajubá;SERVIÇO MOVEL PESSOAL;50409428698;1014059051;-22,4225;-45,4598
965;GR04;MG;Itajubá;SERVIÇO MOVEL PESSOAL;50409428698;442310080;-22,4225;-45,4598
966;GR04;MG;Itajubá;SERVIÇO MOVEL PESSOAL;50409146285;1086502;-22,4225;-45,4598
967;GR04;MG;Itajubá;SERVIÇO MOVEL PESSOAL;50409307637;687371678;-22,4225;-45,4598
968;GR04;MG;Itajubá;Radioenlaces associados ao SCM;50410420808;698960963;-22,424427;-45,454536
969;GR04;MG;Itajubá;Limitado Privado;50417425295;1005358572;-22,42686;-45,45233
970;GR04;MG;Itajubá;Limitado Privado;50418264635;1009488225;-22,429028;-45,466167
971;GR04;MG;Itajubá;Limitado Privado;50404774652;1000333415;-22,422848;-45,46025
972;GR04;MG;Itajubá;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;4020555273;3414175;-22,427221;-45,460556
973;GR04;MG;Itajubá;Radioenlaces associados ao SCM;50013414186;686752988;-22,43361;-45,45861
974;GR04;MG;João Monlevade;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50411969900;1002817061;-19,82639;-43,17361
975;GR04;MG;João Monlevade;Radiodifusão Comunitária;50403123003;688766870;-19,821667;-43,171112
976;GR04;MG;João Monlevade;Radiodifusão Comunitária;50405459599;691850216;-19,821667;-43,171112
977;GR04;MG;João Monlevade;RETRANSMISSAO DE T.V.;50412158477;1001177638;-19,793194;-43,189472
978;GR04;MG;João Monlevade;RETRANSMISSAO DE T.V.;4023517704;322382335;-19,81;-43,17361
979;GR04;MG;João Monlevade;Limitado Privado;50003032612;1010647781;-19,815487;-43,16624
980;GR04;MG;João Monlevade;Limitado Privado;50003032612;441074014;-19,8075;-43,185555
981;GR04;MG;João Monlevade;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50000104698;324310;-19,80861;-43,173332
982;GR04;MG;João Monlevade;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50411485113;1012415446;-19,810556;-43,180832
983;GR04;MG;Juiz de Fora;Radiodifusão Sonora em Freqüência Modulada;4030136079;322386730;-21,771667;-43,325
984;GR04;MG;Juiz de Fora;Radiodifusão Sonora em Freqüência Modulada;4030145221;322387663;-21,765278;-43,359165
985;GR04;MG;Juiz de Fora;Radiodifusão Sonora em Freqüência Modulada;4030146112;322387752;-21,765278;-43,359165
986;GR04;MG;Juiz de Fora;Radiodifusão Sonora em Freqüência Modulada;4008011838;322322731;-21,766666;-43,375
987;GR04;MG;Juiz de Fora;Radioenlaces associados ao SCM;50419649557;1008142651;-21,73825;-43,349854
988;GR04;MG;Juiz de Fora;Radioenlaces associados ao SCM;50405611137;1007416472;-21,738098;-43,3374
989;GR04;MG;Juiz de Fora;Limitado Privado;50417565704;1008649004;-21,784435;-43,350967
990;GR04;MG;Juiz de Fora;Limitado Privado;50401288943;1012977398;-21,711666;-43,419724
991;GR04;MG;Montes Claros;RETRANSMISSAO DE T.V.;50400399059;322385911;-16,731945;-43,91139
992;GR04;MG;Montes Claros;RETRANSMISSAO DE T.V.;50411694898;1000715512;-16,731945;-43,91139
993;GR04;MG;Montes Claros;Radiodifusão Comunitária;50011403829;631415610;-16,7575;-43,90111
994;GR04;MG;Montes Claros;Radiodifusão Comunitária;50411175432;1003797005;-16,71611;-43,815556
995;GR04;MG;Montes Claros;Radiodifusão Comunitária;50011950200;665685220;-16,724722;-43,86361
996;GR04;MG;Montes Claros;Radiodifusão Sonora em Onda Média;4008014349;322322987;-16,783333;-43,866665
997;GR04;MG;Montes Claros;Radiodifusão de Sons e Imagens;4008001441;322321727;-16,783333;-43,866665
998;GR04;MG;Montes Claros;Radiodifusão Sonora em Freqüência Modulada;50011881305;323673163;-16,783333;-43,866665
999;GR04;MG;Montes Claros;RETRANSMISSAO DE T.V.;50400815532;359994253;-16,7225;-43,892776
1000;GR04;MG;Montes Claros;RETRANSMISSAO DE T.V.;50400411954;322399823;-16,683332;-43,85
1001;GR04;MG;Montes Claros;RETRANSMISSAO DE T.V.;50411694707;1000707064;-16,736666;-43,850555
1002;GR04;MG;Montes Claros;RETRANSMISSAO DE T.V.;50411694545;1000694477;-16,736666;-43,850555
1003;GR04;MG;Montes Claros;SERVIÇO MOVEL PESSOAL;50409428698;1005747250;-16,72306;-43,8625
1004;GR04;MG;Montes Claros;Limitado Privado;50414972570;1004515313;-16,716326;-43,863277
1005;GR04;MG;Montes Claros;Limitado Privado;50441344810;1014483791;-16,693806;-43,861305
1006;GR04;MG;Montes Claros;Limitado Privado;50000889300;1005962372;-16,69175;-43,862305
1007;GR04;MG;Montes Claros;Limitado Privado;50402659058;1014307187;-16,749523;-43,8773
1008;GR04;MG;Montes Claros;Limitado Privado;50402659058;1014307586;-16,724144;-43,869015
1009;GR04;MG;Montes Claros;Limitado Privado;50414972570;1004515321;-16,717571;-43,86634
1010;GR04;MG;Montes Claros;Radioenlaces associados ao SCM;50410242438;698914732;-16,727667;-43,85775
1011;GR04;MG;Montes Claros;Limitado Privado - Prestação a terceiros;50417629109;1008719029;-16,74269;-43,868053
1012;GR04;MG;Montes Claros;Limitado Privado - Prestação a terceiros;50417629109;1008719070;-16,74266;-43,868046
1013;GR04;MG;Montes Claros;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;50419394460;1010768031;-16,7175;-43,868332
1014;GR04;MG;Montes Claros;Radioenlaces associados ao SCM;50013414186;690683561;-16,700834;-43,838665
1015;GR04;MG;Montes Claros;Radioenlaces associados ao SCM;50407168699;1004266232;-16,719822;-43,873196
1016;GR04;MG;Montes Claros;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50420620761;1013176593;-16,724445;-43,8775
1017;GR04;MG;Montes Claros;Radioenlaces associados ao SCM;50013414186;1002772270;-16,727083;-43,852306
1018;GR04;MG;Montes Claros;Radioenlaces associados ao SCM;50013414186;689038585;-16,701666;-43,87428
1019;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;4023524670;322383528;-19,860277;-44,608334
1020;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50400389843;322383544;-19,860277;-44,608334
1021;GR04;MG;Pará de Minas;Radiodifusão Sonora em Freqüência Modulada;50004636090;323740901;-19,872223;-44,6225
1022;GR04;MG;Pará de Minas;Radiodifusão Sonora em Freqüência Modulada;4008009779;322322537;-19,872223;-44,621944
1023;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50412192225;1001715214;-19,872694;-44,62186
1024;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50412962861;1002134592;-19,871944;-44,621387
1025;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50413299074;1002426453;-19,8725;-44,621944
1026;GR04;MG;Pará de Minas;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50412016419;1002593376;-19,872889;-44,621777
1027;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50400404907;322386284;-19,871944;-44,621113
1028;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50404440797;698244699;-19,872519;-44,62168
1029;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50400356244;322359600;-19,871944;-44,621387
1030;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50412962519;1002135203;-19,858917;-44,598183
1031;GR04;MG;Pará de Minas;Radiodifusão Comunitária;50012476757;682656038;-19,873056;-44,58
1032;GR04;MG;Pará de Minas;Radiodifusão Comunitária;50404025625;691000638;-19,868889;-44,595276
1033;GR04;MG;Pará de Minas;RETRANSMISSAO DE T.V.;50400390000;322383552;-19,866667;-44,616665
1034;GR04;MG;Pará de Minas;Radioenlaces associados ao SCM;50013414186;692965092;-19,86175;-44,611195
1035;GR04;MG;Pará de Minas;Radioenlaces Associados ao SMP;50011385235;691844798;-19,870277;-44,579445
1036;GR04;MG;Pará de Minas;Limitado Privado - Prestação a terceiros;50405348339;1014913036;-19,860252;-44,607353
1037;GR04;MG;Pará de Minas;ESPECIAL DE REPETICAO DE TELEVISAO;4020618968;6665020;-19,860277;-44,608334
1038;GR04;MG;Pará de Minas;Limitado Privado;50440365449;1013222447;-19,86198;-44,59997
1039;GR04;MG;Pará de Minas;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;4020587981;3979245;-19,862194;-44,610138
1040;GR04;MG;Pará de Minas;Limitado Privado;50444768629;1015177511;-19,871868;-44,59936
1041;GR04;MG;Pará de Minas;Radioenlaces Associados ao SMP;50011385235;692980857;-19,860832;-44,606667
1042;GR04;MG;Pará de Minas;Radioenlaces Associados ao SMP;50011385235;692963308;-19,783611;-44,564445
1043;GR04;MG;São Lourenço;RETRANSMISSAO DE T.V.;50404417973;691506256;-22,090834;-45,066666
1044;GR04;MG;São Lourenço;Radiodifusão de Sons e Imagens;50409531430;1002838980;-22,09639;-45,066666
1045;GR04;MG;São Lourenço;RETRANSMISSAO DE T.V.;50412211890;1001714854;-22,095556;-45,071945
1046;GR04;MG;São Lourenço;RETRANSMISSAO DE T.V.;50400409038;322386578;-22,094973;-45,071472
1047;GR04;MG;São Lourenço;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50411328018;1002777744;-22,095417;-45,07161
1048;GR04;MG;São Lourenço;RETRANSMISSAO DE T.V.;50412843188;1002051930;-22,11814;-45,055367
1049;GR04;MG;São Lourenço;Radiodifusão Sonora em Freqüência Modulada;4022887508;322376904;-22,116667;-45,05
1050;GR04;MG;São Lourenço;Radiodifusão Comunitária;50011408030;631416250;-22,125;-45,059166
1051;GR04;MG;São Lourenço;RETRANSMISSAO DE T.V.;4023534986;322384974;-22,116388;-45,054443
1052;GR04;MG;São Lourenço;RETRANSMISSAO DE T.V.;50412209993;1001707998;-22,11389;-45,053333
1053;GR04;MG;São Lourenço;SERVIÇO MOVEL PESSOAL;50409428698;441819605;-22,1166;-45,0506
1054;GR04;MG;São Lourenço;SERVIÇO MOVEL PESSOAL;50409146285;1080687;-22,1166;-45,0506
1055;GR04;MG;São Lourenço;SERVIÇO MOVEL PESSOAL;50409307637;687542847;-22,1166;-45,0506
1056;GR04;MG;São Lourenço;SERVIÇO MOVEL PESSOAL;50409428698;1008867079;-22,1166;-45,0506
1057;GR04;MG;São Lourenço;Radioenlaces associados ao SCM;50408856521;696487837;-22,118298;-45,055256
1058;GR04;MG;São Sebastião do Paraíso;Radiodifusão Sonora em Freqüência Modulada;4020245169;322348617;-21,031944;-46,96472
1059;GR04;MG;São Sebastião do Paraíso;Radiodifusão Sonora em Onda Média;4008008292;322322391;-20,916666;-47
1060;GR04;MG;São Sebastião do Paraíso;Radiodifusão Comunitária;50400107376;686829590;-20,885555;-47,04139
1061;GR04;MG;São Sebastião do Paraíso;Radiodifusão Sonora em Freqüência Modulada;50011270250;323671144;-20,9325;-47,011112
1062;GR04;MG;São Sebastião do Paraíso;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409474703;698999142;-20,93111;-47,009724
1063;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;50400417480;322400716;-20,932333;-47,011223
1064;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;4030433529;322401038;-20,932222;-47,010834
1065;GR04;MG;São Sebastião do Paraíso;Radiodifusão de Sons e Imagens;50010817000;535928181;-20,932878;-47,01143
1066;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;50412965372;1002127987;-20,932888;-47,011528
1067;GR04;MG;São Sebastião do Paraíso;Radiodifusão Comunitária;50407722203;699297168;-20,914722;-47,156944
1068;GR04;MG;São Sebastião do Paraíso;Radiodifusão Comunitária;50011927658;665645937;-20,906944;-46,979168
1069;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;4023535524;322385083;-20,916945;-46,99139
1070;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;4020493227;322359449;-20,916945;-46,99139
1071;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;50400395576;322385091;-20,916945;-46,99139
1072;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;50412174243;1001773435;-20,916945;-46,99139
1073;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;50412963590;1002130732;-20,9175;-46,989723
1074;GR04;MG;São Sebastião do Paraíso;RETRANSMISSAO DE T.V.;50412963400;1002130821;-20,9175;-46,989723
1075;GR04;MG;São Sebastião do Paraíso;Radiodifusão Comunitária;50013424149;683549812;-20,9175;-46,985554
1076;GR04;MG;São Sebastião do Paraíso;SERVIÇO MOVEL PESSOAL;50409428698;1012880564;-20,9167;-46,9837
1077;GR04;MG;São Sebastião do Paraíso;SERVIÇO MOVEL PESSOAL;50409428698;441074316;-20,9167;-46,9837
1078;GR04;MG;São Sebastião do Paraíso;SERVIÇO MOVEL PESSOAL;50409146285;623288591;-20,9167;-46,9837
1079;GR04;MG;São Sebastião do Paraíso;SERVIÇO MOVEL PESSOAL;50409307637;688207480;-20,9167;-46,9837
1080;GR04;MG;São Sebastião do Paraíso;Radioenlaces associados ao SCM;50407168699;697086640;-20,919174;-46,989563
1081;GR04;MG;São Sebastião do Paraíso;Limitado Privado;50412409658;1002108435;-20,910378;-46,975018
1082;GR04;MG;São Sebastião do Paraíso;Limitado Privado;50417425295;1015308101;-20,922693;-46,978
1083;GR04;MG;São Sebastião do Paraíso;Limitado Privado;50417425295;1007460706;-20,916971;-46,983
1084;GR04;MG;São Sebastião do Paraíso;Limitado Privado;50417179405;1000951836;-20,917316;-46,992317
1085;GR04;MG;Teófilo Otoni;Radiodifusão Sonora em Onda Média;4022888407;322376980;-17,683332;-41,468613
1086;GR04;MG;Teófilo Otoni;Radiodifusão Comunitária;50404709087;691158193;-17,87;-41,520557
1087;GR04;MG;Teófilo Otoni;Radiodifusão Sonora em Freqüência Modulada;4030139256;322387051;-17,85;-41,5
1088;GR04;MG;Teófilo Otoni;Radiodifusão Sonora em Freqüência Modulada;4008012800;322322839;-17,846945;-41,522778
1089;GR04;MG;Teófilo Otoni;RETRANSMISSAO DE T.V.;50400408147;322386403;-17,958334;-41,625
1090;GR04;MG;Teófilo Otoni;Limitado Privado;4030029078;1014753616;-17,833637;-41,511192
1091;GR04;MG;Teófilo Otoni;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50415478669;1007681117;-17,866735;-41,507957
1092;GR04;MG;Teófilo Otoni;Limitado Privado;50417425295;1015014140;-17,862638;-41,507442
1093;GR04;MG;Teófilo Otoni;Limitado Privado;4020392030;698887565;-17,853891;-41,51015
1094;GR04;MG;Teófilo Otoni;Limitado Privado;50401858049;686869974;-17,870556;-41,504723
1095;GR04;MG;Teófilo Otoni;Limitado Privado;4020392030;698887557;-17,862225;-41,512928
1096;GR04;MG;Uberaba;Radiodifusão Sonora em Freqüência Modulada;4030422241;322399181;-19,77;-47,919445
1097;GR04;MG;Uberaba;Radiodifusão Sonora em Freqüência Modulada;4008013458;322322898;-19,738056;-47,925
1098;GR04;MG;Uberaba;Radiodifusão Sonora em Freqüência Modulada;4030143105;322387450;-19,75361;-47,925835
