ID;Unidade regional;UF;Município;Serviço;N° Fistel;N° da Estacao;Latitude da Estação;Longitude da Estação;Data da Medição;Valor Medido (V/m);Latitude do maior valor Medido;Longitude do maior valor Medido;N° de Medidas acima de 14 V/M;Justificativa (apenas para estações sem medições);Observações;Distância (km)
2926;UO072;MS;Paranaíba;Radiodifusão Sonora em Freqüência Modulada;50402347242;692132600;-19,68739;-51,190807;;;;;;;Sem medição, sem justificativa;
2927;UO072;MS;Paranaíba;RETRANSMISSAO DE T.V.;50400561506;322833329;-19,677221;-51,190834;;;;;;;Sem medição, sem justificativa;
2928;UO072;MS;Paranaíba;RETRANSMISSAO DE T.V.;50400567105;322837863;-19,677221;-51,190834;;;;;;;Sem medição, sem justificativa;
2929;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50418418888;693200340;-19,6746;-51,1909;;;;;;;Sem medição, sem justificativa;
2930;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50409314250;1009123774;-19,6746;-51,1909;;;;;;;Sem medição, sem justificativa;
2931;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50409314250;684330202;-19,6746;-51,1909;;;;;;;Sem medição, sem justificativa;
2932;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50409146366;691381542;-19,6746;-51,1909;;;;;;;Sem medição, sem justificativa;
2933;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50409889580;685047008;-19,6746;-51,1909;;;;;;;Sem medição, sem justificativa;
2934;UO072;MS;Ponta Porã;Radiodifusão Comunitária;50415086400;1006818488;-22,48611;-55,710835;;;;;;;Sem medição, sem justificativa;
2935;UO072;MS;Porto Murtinho;RETRANSMISSAO DE T.V.;9023490584;684571064;-21,7;-57,871113;;;;;;;Sem medição, sem justificativa;
2936;UO072;MS;Porto Murtinho;RETRANSMISSAO DE T.V.;9023489730;322833442;-21,698889;-57,8825;;;;;;;Sem medição, sem justificativa;
2937;UO072;MS;Porto Murtinho;Radiodifusão Comunitária;50404341543;691269300;-21,699722;-57,886944;;;;;;;Sem medição, sem justificativa;
2938;UO072;MS;Porto Murtinho;SERVIÇO MOVEL PESSOAL;50409314250;687290651;-21,6981;-57,8836;;;;;;;Sem medição, sem justificativa;
2939;UO072;MS;Porto Murtinho;SERVIÇO MOVEL PESSOAL;50409146366;641034687;-21,6981;-57,8836;;;;;;;Sem medição, sem justificativa;
2940;UO072;MS;Porto Murtinho;SERVIÇO MOVEL PESSOAL;50409889580;686225627;-21,6981;-57,8836;;;;;;;Sem medição, sem justificativa;
2941;UO072;MS;Porto Murtinho;SERVIÇO MOVEL PESSOAL;50409146366;688041124;-21,6981;-57,8836;;;;;;;Sem medição, sem justificativa;
2942;UO072;MS;Sete Quedas;RETRANSMISSAO DE T.V.;9020336118;322828651;-23,970278;-55,035557;;;;;;;Sem medição, sem justificativa;
2943;UO072;MS;Sete Quedas;RETRANSMISSAO DE T.V.;9023486986;322832721;-23,970278;-55,035557;;;;;;;Sem medição, sem justificativa;
2944;UO072;MS;Sete Quedas;Radiodifusão Comunitária;50407875379;699102154;-23,974722;-55,050835;;;;;;;Sem medição, sem justificativa;
2945;UO073;TO;Araguacema;RETRANSMISSAO DE T.V.;50400624940;1350323;-8,8;-49,55;;;;;;;Sem medição, sem justificativa;
2946;UO073;TO;Araguacema;RETRANSMISSAO DE T.V.;50400839121;683110705;-8,803611;-49,55639;;;;;;;Sem medição, sem justificativa;
2947;UO073;TO;Araguacema;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413383610;1003298483;-8,815847;-49,559113;;;;;;;Sem medição, sem justificativa;
2948;UO073;TO;Araguacema;Radiodifusão Sonora em Freqüência Modulada;50001789392;323668925;-8,816112;-49,559166;;;;;;;Sem medição, sem justificativa;
2949;UO073;TO;Araguacema;SERVIÇO MOVEL PESSOAL;50409889580;1001325246;-8,80755;-49,5569;;;;;;;Sem medição, sem justificativa;
2950;UO073;TO;Araguacema;SERVIÇO MOVEL PESSOAL;50409314250;1013054099;-8,80755;-49,5569;;;;;;;Sem medição, sem justificativa;
2951;UO073;TO;Araguaçu;RETRANSMISSAO DE T.V.;25000100662;323317057;-12,930555;-49,82639;;;;;;;Sem medição, sem justificativa;
2952;UO073;TO;Araguaçu;Radiodifusão Comunitária;50404823882;691274983;-12,928056;-49,831112;;;;;;;Sem medição, sem justificativa;
2953;UO073;TO;Araguaçu;RETRANSMISSAO DE T.V.;50400817900;323755844;-12,921111;-49,83139;;;;;;;Sem medição, sem justificativa;
2954;UO073;TO;Araguaçu;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413384187;1003058938;-12,921586;-49,83181;;;;;;;Sem medição, sem justificativa;
2955;UO073;TO;Araguanã;RETRANSMISSAO DE T.V.;50400618389;323021476;-6,614444;-48,62611;;;;;;;Sem medição, sem justificativa;
2956;UO073;TO;Arapoema;RETRANSMISSAO DE T.V.;50400765926;323316727;-7,616667;-49,216667;;;;;;;Sem medição, sem justificativa;
2957;UO073;TO;Arapoema;RETRANSMISSAO DE T.V.;50400625245;323755852;-7,657778;-49,06389;;;;;;;Sem medição, sem justificativa;
2958;UO073;TO;Arapoema;RETRANSMISSAO DE T.V.;13023488762;323033202;-7,657778;-49,06389;;;;;;;Sem medição, sem justificativa;
2959;UO073;TO;Arapoema;SERVIÇO MOVEL PESSOAL;50409314250;1012742340;-7,65463;-49,0637;;;;;;;Sem medição, sem justificativa;
2960;UO073;TO;Arapoema;SERVIÇO MOVEL PESSOAL;50409889580;1000959470;-7,65463;-49,0637;;;;;;;Sem medição, sem justificativa;
2961;UO073;TO;Arapoema;SERVIÇO MOVEL PESSOAL;50409146366;684688000;-7,65463;-49,0637;;;;;;;Sem medição, sem justificativa;
2962;UO073;TO;Colinas do Tocantins;Radiodifusão Sonora em Onda Média;13008005268;323010482;-8,059167;-48,475;;;;;;;Sem medição, sem justificativa;
2963;UO073;TO;Colinas do Tocantins;Radiodifusão Comunitária;50011451718;631429786;-8,061666;-48,471943;;;;;;;Sem medição, sem justificativa;
2964;UO073;TO;Colinas do Tocantins;SERVIÇO MOVEL PESSOAL;50409314250;684331551;-8,05764;-48,4757;;;;;;;Sem medição, sem justificativa;
2965;UO073;TO;Colinas do Tocantins;SERVIÇO MOVEL PESSOAL;50409146366;684604493;-8,05764;-48,4757;;;;;;;Sem medição, sem justificativa;
2966;UO073;TO;Colinas do Tocantins;SERVIÇO MOVEL PESSOAL;50409889580;685055558;-8,05764;-48,4757;;;;;;;Sem medição, sem justificativa;
2967;UO073;TO;Colinas do Tocantins;Limitado Privado;13020280494;3292894;-8,059222;-48,48175;;;;;;;Sem medição, sem justificativa;
2968;UO073;TO;Formoso do Araguaia;Radiodifusão Comunitária;50403983959;690349840;-11,8125;-49,51889;;;;;;;Sem medição, sem justificativa;
2969;UO073;TO;Formoso do Araguaia;RETRANSMISSAO DE T.V.;50400765683;323316751;-11,788489;-49,52726;;;;;;;Sem medição, sem justificativa;
2970;UO073;TO;Formoso do Araguaia;RETRANSMISSAO DE T.V.;50400623200;323022367;-11,796667;-49,52889;;;;;;;Sem medição, sem justificativa;
2971;UO073;TO;Formoso do Araguaia;RETRANSMISSAO DE T.V.;50400625750;323755895;-11,795555;-49,5275;;;;;;;Sem medição, sem justificativa;
2972;UO073;TO;Formoso do Araguaia;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50411209353;1002010168;-11,805361;-49,527473;;;;;;;Sem medição, sem justificativa;
2973;UO073;TO;Formoso do Araguaia;SERVIÇO MOVEL PESSOAL;50409314250;1015168148;-11,7976;-49,5316;;;;;;;Sem medição, sem justificativa;
2974;UO073;TO;Formoso do Araguaia;SERVIÇO MOVEL PESSOAL;50409314250;684592495;-11,7976;-49,5316;;;;;;;Sem medição, sem justificativa;
2975;UO073;TO;Formoso do Araguaia;SERVIÇO MOVEL PESSOAL;50409146366;4743571;-11,7976;-49,5316;;;;;;;Sem medição, sem justificativa;
2976;UO073;TO;Formoso do Araguaia;SERVIÇO MOVEL PESSOAL;50409889580;684902621;-11,7976;-49,5316;;;;;;;Sem medição, sem justificativa;
2977;UO073;TO;Formoso do Araguaia;Limitado Privado;13030018962;308137;-11,487833;-49,94978;;;;;;;Sem medição, sem justificativa;
2978;UO073;TO;Guaraí;Radiodifusão Sonora em Onda Média;13030094634;323035205;-8,835834;-48,51278;;;;;;;Sem medição, sem justificativa;
2979;UO073;TO;Guaraí;RETRANSMISSAO DE T.V.;50400619601;323021239;-8,8275;-48,518333;;;;;;;Sem medição, sem justificativa;
2980;UO073;TO;Guaraí;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410617180;1003137900;-8,827233;-48,518623;;;;;;;Sem medição, sem justificativa;
2981;UO073;TO;Guaraí;Radiodifusão Comunitária;50409065528;698656520;-8,83;-48,511112;;;;;;;Sem medição, sem justificativa;
2982;UO073;TO;Guaraí;RETRANSMISSAO DE T.V.;13020263301;323024165;-8,834167;-48,510277;;;;;;;Sem medição, sem justificativa;
2983;UO073;TO;Guaraí;RETRANSMISSAO DE T.V.;50400765250;323316778;-8,834167;-48,510277;;;;;;;Sem medição, sem justificativa;
2984;UO073;TO;Guaraí;Limitado Privado;13020280494;1007511882;-8,845917;-48,50533;;;;;;;Sem medição, sem justificativa;
2985;UO073;TO;Paraíso do Tocantins;RETRANSMISSAO DE T.V.;25000100310;323316921;-10,170811;-48,863884;;;;;;;Sem medição, sem justificativa;
2986;UO073;TO;Paraíso do Tocantins;Radiodifusão Sonora em Freqüência Modulada;50410672440;1000669049;-10,171389;-48,863888;;;;;;;Sem medição, sem justificativa;
2987;UO073;TO;Paraíso do Tocantins;RETRANSMISSAO DE T.V.;50400766060;323316808;-10,170667;-48,86386;;;;;;;Sem medição, sem justificativa;
2988;UO073;TO;Paraíso do Tocantins;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410495484;1003280436;-10,170022;-48,863613;;;;;;;Sem medição, sem justificativa;
2989;UO073;TO;Paraíso do Tocantins;RETRANSMISSAO DE T.V.;50400622491;323022308;-10,176111;-48,866665;;;;;;;Sem medição, sem justificativa;
2990;UO073;TO;Paraíso do Tocantins;RETRANSMISSAO DE T.V.;50400766655;323317030;-10,176111;-48,866665;;;;;;;Sem medição, sem justificativa;
2991;UO073;TO;Paraíso do Tocantins;Radiodifusão Comunitária;50011554100;637128079;-10,18;-48,89;;;;;;;Sem medição, sem justificativa;
2992;UO073;TO;Sampaio;Radiodifusão Comunitária;50405242930;691142769;-5,351667;-47,878887;;;;;;;Sem medição, sem justificativa;
2993;UO073;TO;Sampaio;RETRANSMISSAO DE T.V.;50400620871;682633259;-5,352722;-47,87875;;;;;;;Sem medição, sem justificativa;
2994;UO073;TO;Sampaio;SERVIÇO MOVEL PESSOAL;50409314250;1013061362;-5,35423;-47,8782;;;;;;;Sem medição, sem justificativa;
2995;UO073;TO;Sampaio;SERVIÇO MOVEL PESSOAL;50409146366;691060401;-5,35423;-47,8782;;;;;;;Sem medição, sem justificativa;
2996;UO073;TO;Sampaio;SERVIÇO MOVEL PESSOAL;50409889580;1005411147;-5,35423;-47,8782;;;;;;;Sem medição, sem justificativa;
2997;UO073;TO;Tocantinópolis;RETRANSMISSAO DE T.V.;50400626993;323755984;-6,288055;-47,396667;;;;;;;Sem medição, sem justificativa;
2998;UO073;TO;Tocantinópolis;RETRANSMISSAO DE T.V.;50400621410;422421138;-6,3275;-47,445835;;;;;;;Sem medição, sem justificativa;
2999;UO073;TO;Tocantinópolis;RETRANSMISSAO DE T.V.;13023494495;323034209;-6,329444;-47,41639;;;;;;;Sem medição, sem justificativa;
3000;UO073;TO;Tocantinópolis;Radiodifusão Sonora em Onda Média;7022887217;322734509;-6,322222;-47,433613;;;;;;;Sem medição, sem justificativa;
3001;UO073;TO;Tocantinópolis;RETRANSMISSAO DE T.V.;13023494819;323034268;-6,371666;-47,580555;;;;;;;Sem medição, sem justificativa;
3002;UO073;TO;Tocantinópolis;SERVIÇO MOVEL PESSOAL;50409314250;684592533;-6,32447;-47,4224;;;;;;;Sem medição, sem justificativa;
3003;UO073;TO;Tocantinópolis;SERVIÇO MOVEL PESSOAL;50409146366;698612248;-6,32447;-47,4224;;;;;;;Sem medição, sem justificativa;
3004;UO073;TO;Tocantinópolis;SERVIÇO MOVEL PESSOAL;50409889580;685055850;-6,32447;-47,4224;;;;;;;Sem medição, sem justificativa;
3005;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50400454920;322640350;-10,346111;-37,710556;;;;;;;Sem medição, sem justificativa;
3006;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412932369;1002966350;-10,346111;-37,710556;;;;;;;Sem medição, sem justificativa;
3007;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412931630;1002942125;-10,346111;-37,710556;;;;;;;Sem medição, sem justificativa;
3008;UO081;SE;Carira;RETRANSMISSAO DE T.V.;6023509215;322646499;-10,360833;-37,70111;;;;;;;Sem medição, sem justificativa;
3009;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412932601;1002940130;-10,357606;-37,701984;;;;;;;Sem medição, sem justificativa;
3010;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412931800;1002966148;-10,362166;-37,701096;;;;;;;Sem medição, sem justificativa;
3011;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412932105;1002942257;-10,362166;-37,701096;;;;;;;Sem medição, sem justificativa;
3012;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412932873;1002969414;-10,361486;-37,701515;;;;;;;Sem medição, sem justificativa;
3013;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50400454688;322640237;-11,280278;-37,752777;;;;;;;Sem medição, sem justificativa;
3014;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413470423;1002979355;-11,277352;-37,798794;;;;;;;Sem medição, sem justificativa;
3015;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413469689;1002993196;-11,277352;-37,798794;;;;;;;Sem medição, sem justificativa;
3016;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50400455307;323733875;-11,185;-37,7275;;;;;;;Sem medição, sem justificativa;
3017;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413472477;1002987641;-11,277352;-37,798794;;;;;;;Sem medição, sem justificativa;
3018;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413469921;1002991843;-11,273334;-37,790554;;;;;;;Sem medição, sem justificativa;
3019;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413469840;1002987838;-11,2756;-37,788555;;;;;;;Sem medição, sem justificativa;
3020;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413470008;1002987412;-11,275;-37,787224;;;;;;;Sem medição, sem justificativa;
3021;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413470261;1002990928;-11,269444;-37,76361;;;;;;;Sem medição, sem justificativa;
3022;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413472205;1002979908;-11,269444;-37,76361;;;;;;;Sem medição, sem justificativa;
3023;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;50412935112;1002966032;-10,320922;-36,579277;;;;;;;Sem medição, sem justificativa;
3024;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;6023509568;322646537;-10,32;-36,579445;;;;;;;Sem medição, sem justificativa;
3025;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;50412934736;1002967098;-10,329722;-36,585278;;;;;;;Sem medição, sem justificativa;
3026;UO081;SE;Neópolis;Radiodifusão Comunitária;50404342353;690620225;-10,320278;-36,578056;;;;;;;Sem medição, sem justificativa;
3027;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;50412934817;1002966113;-10,325675;-36,58231;;;;;;;Sem medição, sem justificativa;
3028;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;50412951401;1003056196;-10,325675;-36,58231;;;;;;;Sem medição, sem justificativa;
3029;UO081;SE;Nossa Senhora da Glória;Radiodifusão Sonora em Freqüência Modulada;50405446420;692438300;-10,2225;-37,574722;;;;;;;Sem medição, sem justificativa;
3030;UO081;SE;Nossa Senhora da Glória;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50411135481;1002765312;-10,226111;-37,427223;;;;;;;Sem medição, sem justificativa;
3031;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412935546;1002963033;-10,217547;-37,43474;;;;;;;Sem medição, sem justificativa;
3032;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412935465;1002965800;-10,217547;-37,43474;;;;;;;Sem medição, sem justificativa;
3033;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412936437;1002969554;-10,218611;-37,420555;;;;;;;Sem medição, sem justificativa;
3034;UO081;SE;Nossa Senhora da Glória;Radiodifusão Comunitária;50013460617;683579657;-10,218333;-37,420277;;;;;;;Sem medição, sem justificativa;
3035;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;6020942325;322640172;-10,218333;-37,420277;;;;;;;Sem medição, sem justificativa;
3036;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412936275;1002963904;-10,218333;-37,420277;;;;;;;Sem medição, sem justificativa;
3037;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50400455226;323735010;-10,226111;-37,429443;;;;;;;Sem medição, sem justificativa;
3038;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412935627;700035923;-10,226111;-37,429443;;;;;;;Sem medição, sem justificativa;
3039;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412935708;1002935765;-10,226111;-37,429165;;;;;;;Sem medição, sem justificativa;
3040;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412936194;1002964102;-10,226111;-37,429165;;;;;;;Sem medição, sem justificativa;
3041;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412936356;1002935625;-10,223311;-37,425465;;;;;;;Sem medição, sem justificativa;
3042;UO081;SE;Nossa Senhora da Glória;SERVIÇO MOVEL PESSOAL;50409428698;684899620;-10,2158;-37,4211;;;;;;;Sem medição, sem justificativa;
3043;UO081;SE;Nossa Senhora da Glória;SERVIÇO MOVEL PESSOAL;50409146285;534215343;-10,2158;-37,4211;;;;;;;Sem medição, sem justificativa;
3044;UO081;SE;Nossa Senhora da Glória;SERVIÇO MOVEL PESSOAL;50409307637;684705028;-10,2158;-37,4211;;;;;;;Sem medição, sem justificativa;
3045;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412940388;1002978910;-9,943055;-37,753887;;;;;;;Sem medição, sem justificativa;
3046;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412940035;1002987277;-9,8065;-37,685555;;;;;;;Sem medição, sem justificativa;
3047;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412938642;1002976666;-9,8075;-37,684723;;;;;;;Sem medição, sem justificativa;
3048;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50400455498;322640296;-9,790833;-37,693333;;;;;;;Sem medição, sem justificativa;
3049;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412941600;1002978960;-9,935;-37,621387;;;;;;;Sem medição, sem justificativa;
3050;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412937913;1002988249;-9,790833;-37,693333;;;;;;;Sem medição, sem justificativa;
3051;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412938561;1002984685;-9,790833;-37,693333;;;;;;;Sem medição, sem justificativa;
3052;UO081;SE;Poço Redondo;SERVIÇO MOVEL PESSOAL;50409428698;1008690586;-9,80616;-37,6833;;;;;;;Sem medição, sem justificativa;
3053;UO081;SE;Poço Redondo;SERVIÇO MOVEL PESSOAL;50409146285;671029070;-9,80616;-37,6833;;;;;;;Sem medição, sem justificativa;
3054;UO081;SE;Poço Redondo;SERVIÇO MOVEL PESSOAL;50409307637;1014907532;-9,80616;-37,6833;;;;;;;Sem medição, sem justificativa;
3055;UO081;SE;Poço Verde;Radiodifusão Comunitária;50404241832;690969090;-10,726389;-38,1875;;;;;;;Sem medição, sem justificativa;
3056;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;50412940620;1002984960;-10,714605;-38,17676;;;;;;;Sem medição, sem justificativa;
3057;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;50412940892;1003054436;-10,714605;-38,182316;;;;;;;Sem medição, sem justificativa;
3058;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;50412940469;1002987420;-10,709722;-38,1825;;;;;;;Sem medição, sem justificativa;
3059;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;6023509649;322646545;-10,708333;-38,183334;;;;;;;Sem medição, sem justificativa;
3060;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;50412941279;1002987579;-10,708611;-38,183613;;;;;;;Sem medição, sem justificativa;
3061;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943565;1002971796;-9,960834;-37,306667;;;;;;;Sem medição, sem justificativa;
3062;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943301;1002971699;-9,950833;-37,32139;;;;;;;Sem medição, sem justificativa;
3063;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412942593;1002987935;-9,960834;-37,306667;;;;;;;Sem medição, sem justificativa;
3064;UO081;SE;Porto da Folha;Radiodifusão Sonora em Freqüência Modulada;50408403225;1000533120;-9,917222;-37,3275;;;;;;;Sem medição, sem justificativa;
3065;UO081;SE;Porto da Folha;Radiodifusão Comunitária;50412616874;1008449137;-9,917222;-37,27833;;;;;;;Sem medição, sem justificativa;
3066;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943646;1002979819;-9,917106;-37,27805;;;;;;;Sem medição, sem justificativa;
3067;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412942917;1002984936;-9,896422;-37,418873;;;;;;;Sem medição, sem justificativa;
3068;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943484;1003006717;-9,896422;-37,418873;;;;;;;Sem medição, sem justificativa;
3069;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943050;1003006237;-9,896422;-37,418873;;;;;;;Sem medição, sem justificativa;
3070;UO081;SE;Simão Dias;Radiodifusão Sonora em Freqüência Modulada;23000000240;323279600;-10,71875;-37,78664;;;;;;;Sem medição, sem justificativa;
3071;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50400455811;322640261;-10,718611;-37,78639;;;;;;;Sem medição, sem justificativa;
3072;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50412948605;1002980388;-10,748403;-37,8202;;;;;;;Sem medição, sem justificativa;
3073;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50412948443;1002980230;-10,748403;-37,8202;;;;;;;Sem medição, sem justificativa;
3074;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50400501198;322646464;-10,738334;-37,81111;;;;;;;Sem medição, sem justificativa;
3075;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50400455900;322640245;-10,738334;-37,81111;;;;;;;Sem medição, sem justificativa;
3076;UO081;SE;Simão Dias;Radiodifusão Comunitária;50405242859;691530750;-10,739166;-37,811943;;;;;;;Sem medição, sem justificativa;
3077;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50412949334;1002984588;-10,738611;-37,811504;;;;;;;Sem medição, sem justificativa;
3078;UO091;RN;Açu;Radiodifusão Comunitária;50011588853;641029918;-5,576667;-36,90861;;;;;;;Sem medição, sem justificativa;
3079;UO091;RN;Açu;RETRANSMISSAO DE T.V.;50002177560;323687083;-5,576667;-36,90861;;;;;;;Sem medição, sem justificativa;
3080;UO091;RN;Açu;Radiodifusão Sonora em Freqüência Modulada;50403400015;1001845274;-5,574306;-36,91439;;;;;;;Sem medição, sem justificativa;
3081;UO091;RN;Açu;SERVIÇO MOVEL PESSOAL;50409428698;927163;-5,58362;-36,914;;;;;;;Sem medição, sem justificativa;
3082;UO091;RN;Açu;SERVIÇO MOVEL PESSOAL;50409146285;691182302;-5,58362;-36,914;;;;;;;Sem medição, sem justificativa;
3083;UO091;RN;Açu;SERVIÇO MOVEL PESSOAL;50409307637;441797326;-5,58362;-36,914;;;;;;;Sem medição, sem justificativa;
3084;UO091;RN;Alexandria;RETRANSMISSAO DE T.V.;20000022420;323234704;-6,4125;-38,015835;;;;;;;Sem medição, sem justificativa;
3085;UO091;RN;Alexandria;Radiodifusão Comunitária;50011439181;631426493;-6,414167;-38,014446;;;;;;;Sem medição, sem justificativa;
3086;UO091;RN;Alexandria;Limitado Privado;7030040694;1015000140;-6,408889;-38,014446;;;;;;;Sem medição, sem justificativa;
3087;UO091;RN;Apodi;Radiodifusão Comunitária;50413859479;1006834459;-5,663611;-37,79778;;;;;;;Sem medição, sem justificativa;
3088;UO091;RN;Apodi;Radiodifusão Sonora em Freqüência Modulada;50403682088;699616549;-5,665555;-37,794167;;;;;;;Sem medição, sem justificativa;
3089;UO091;RN;Apodi;RETRANSMISSAO DE T.V.;7020263950;322720591;-5,664167;-37,79889;;;;;;;Sem medição, sem justificativa;
3090;UO091;RN;Apodi;Radiodifusão Comunitária;50401651614;688298540;-5,664167;-37,79861;;;;;;;Sem medição, sem justificativa;
3091;UO091;RN;Apodi;Limitado Privado;7030040694;1014996004;-5,666503;-37,792656;;;;;;;Sem medição, sem justificativa;
3092;UO091;RN;Canguaretama;Radiodifusão Comunitária;50012788139;682940380;-6,383333;-35,125;;;;;;;Sem medição, sem justificativa;
3093;UO091;RN;Canguaretama;RETRANSMISSAO DE T.V.;7020263445;322720567;-6,38;-35,128887;;;;;;;Sem medição, sem justificativa;
3094;UO091;RN;Canguaretama;Limitado Privado;50416615104;1007042424;-6,411389;-35,18;;;;;;;Sem medição, sem justificativa;
3095;UO091;RN;Canguaretama;Limitado Privado;50418766738;1012183855;-6,37503;-35,13626;;;;;;;Sem medição, sem justificativa;
3096;UO091;RN;Canguaretama;Limitado Privado - Prestação a terceiros;50419573127;1011243692;-6,376122;-35,133537;;;;;;;Sem medição, sem justificativa;
3097;UO091;RN;Caraúbas;Radiodifusão Comunitária;50011439696;631426531;-5,785278;-37,550556;;;;;;;Sem medição, sem justificativa;
3098;UO091;RN;Caraúbas;RETRANSMISSAO DE T.V.;7023500014;322735645;-5,7925;-37,556667;;;;;;;Sem medição, sem justificativa;
3099;UO091;RN;Caraúbas;SERVIÇO MOVEL PESSOAL;50409428698;699268087;-5,78387;-37,5586;;;;;;;Sem medição, sem justificativa;
3100;UO091;RN;Caraúbas;SERVIÇO MOVEL PESSOAL;50409146285;691591989;-5,78387;-37,5586;;;;;;;Sem medição, sem justificativa;
3101;UO091;RN;Caraúbas;SERVIÇO MOVEL PESSOAL;50409307637;686822889;-5,78387;-37,5586;;;;;;;Sem medição, sem justificativa;
3102;UO091;RN;Caraúbas;Limitado Privado;7030040694;1014996128;-5,6225;-37,556667;;;;;;;Sem medição, sem justificativa;
3103;UO091;RN;Caraúbas;Limitado Privado;7030040694;1014996098;-5,792778;-37,557777;;;;;;;Sem medição, sem justificativa;
3104;UO091;RN;Caraúbas;Limitado Privado;7030040694;1014044313;-5,789374;-37,55911;;;;;;;Sem medição, sem justificativa;
3105;UO091;RN;Caraúbas;Limitado Privado;7030040694;1014996055;-5,789167;-37,558887;;;;;;;Sem medição, sem justificativa;
3106;UO091;RN;Governador Dix-Sept Rosado;RETRANSMISSAO DE T.V.;7023500286;322735661;-5,458889;-37,520832;;;;;;;Sem medição, sem justificativa;
